"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
"112",NA,17.2522,25.1615,NA,NA,26.1775,NA,28.672,13.9142,22.0958,31.3969,13.6135,17.5857,4.20248,25.1751,25.6731,5.55244,21.5467,14.817,18.7697,19.191,19.509,1.86148,6.2832,46.3373,21.559,14.9085,4.30918,42.724,41.6306,9.4026,14.5926,78.387,10.1914,11.9144,NA,12.2711,77.2383,42.0599,18.2266,24.6671,7.62777,20.5638,86.2776,61.8841,16.9676,54.9307,32.3278,7.48933,12.1059,45.2812,26.1162,23.7735,5.30125,11.7697,13.33505,28.6035,NA,87.0135,12.6546,61.0594,3.04689,18.9796,21.3799,7.85203,81.2956,89.2316,18.0106,54.7472,7.26245,17.5495,23.9828,87.3697,97.2289,37.217,22.7159,63.5427,18.7341,30.6949
"113",NA,26.175,23.0112,NA,NA,12.3312,NA,30.0978,11.4912,24.1751,28.2752,6.76928,26.1448,3.39756,27.322,24.682,6.14773,18.0741,10.2099,11.9189,26.3203,30.0476,1.48274,5.76723,19.447,35.0745,49.2911,2.5685,32.7078,15.6722,4.73779,17.3491,29.3118,2.43876,20.2583,NA,12.1536,25.4292,43.2429,14.3629,21.2016,3.29348,15.7264,86.7478,52.2811,4.15974,50.8643,32.3027,5.80676,6.57375,35.8398,55.8013,39.3817,4.29146,9.832605,12.21815,35.871,15.1851,88.9773,14.8453,41.083,1.61185,77.0225,20.2665,7.43275,25.7078,18.9678,17.4445,55.7,6.15557,17.9512,63.4006,60.3759,95.2286,24.3944,87.8853,55.4264,18.9337,66.1285
"114",NA,22.9775,24.5127,NA,NA,21.4594,NA,28.6893,14.9568,23.681,28.5929,10.5065,20.78,1.72278,23.8966,23.6492,6.24452,17.6367,13.9005,13.41,29.9079,29.1806,2.78243,4.79668,29.7795,50.8391,58.4093,3.97959,31.6821,1.6529,10.6682,24.2928,12.9599,5.14862,26.3541,NA,11.274,22.0564,44.3879,16.765,21.6398,3.86849,13.6052,90.8898,36.1588,13.8706,43.9516,28.16,4.7892,6.68741,28.4636,57.1235,25.9184,5.37239,10.3893,9.763685,38.4206,19.8704,83.7936,15.3412,53.8233,1.2688,74.1149,23.1076,9.1105,28.8043,88.2972,18.1399,56.1028,8.73784,26.761,73.3742,85.4331,27.7479,33.6993,91.2694,16.7304,20.7966,64.6762
"115",NA,27.4637,25.5509,NA,NA,23.3615,NA,29.0123,17.7854,21.6271,28.3973,13.724,25.8222,3.5085,24.0029,24.4074,6.37248,23.3326,16.0153,18.1532,28.937,28.1619,1.34865,17.7027,44.3391,51.8067,55.0402,4.01618,32.2487,18.792,8.3113,46.8225,33.2161,8.93141,31.5251,NA,10.2271,87.9624,43.1096,15.7014,21.4014,6.56469,17.7649,29.8061,23.9633,16.8032,58.6062,25.7308,6.50031,11.8477,26.5324,71.7932,75.0549,4.25284,13.235205,7.542515,23.8698,NA,21.0971,14.7439,22.6788,1.30845,19.2345,20.8892,9.23963,28.068,81.8579,17.3219,32.3056,6.07939,24.6292,79.4818,20.1718,27.8159,24.625,91.179,55.4129,20.7456,67.4183
"116",NA,26.7965,22.7989,NA,NA,18.6352,NA,25.5514,11.7792,25.0582,25.9796,3.44527,20.2695,11.8427,23.7433,24.7534,5.66943,14.3452,12.6866,8.1309,30.339,17.8008,3.8708,9.82228,26.8078,37.09,17.7391,2.59133,21.717,12.1755,4.18347,50.5558,10.0203,5.22498,24.2082,NA,11.6866,66.5389,29.3298,15.2125,17.8175,3.53021,83.8527,25.6588,37.9965,14.6011,37.8521,22.4247,72.8503,6.59779,46.538,57.3618,44.2902,4.61552,7.41144,6.31604,32.663,21.3251,89.2123,14.2479,37.553,NA,22.5741,10.4332,8.16797,29.7271,85.4774,14.5206,51.518,3.38658,81.837,64.5551,21.3031,94.18,39.3029,25.3772,52.3976,16.7994,25.7134
"117",NA,20.9751,30.2765,NA,NA,16.745,NA,19.5655,13.7104,24.6747,26.7393,8.61803,19.6912,24.4414,23.67,25.821,5.21379,13.0902,13.8386,6.60902,23.0629,19.6111,7.41169,15.5275,37.1268,46.1785,52.3183,4.15669,35.1258,11.9322,7.70912,29.5394,7.85384,7.86955,28.1921,NA,6.47335,75.1423,50.4464,16.514,20.8523,2.60218,70.4285,84.9358,15.6171,14.8024,35.1841,25.4238,74.1381,6.3873,37.0062,58.6573,55.1136,3.63069,16.57,4.863935,34.1427,23.2119,85.0323,15.3555,37.3283,NA,79.3025,7.65171,8.78227,22.6507,89.1832,17.922,56.3646,9.15849,81.7691,80.6665,80.574,91.5646,33.5612,NA,64.6646,19.8623,63.556
"118",NA,26.2856,24.7456,NA,NA,23.8583,NA,24.7291,18.4819,24.4088,28.041,14.9626,23.3887,31.603,24.4635,23.7006,5.12608,20.3378,17.275,7.31966,19.6962,22.8987,5.41261,10.8642,54.2745,49.3522,58.1707,3.96706,39.4091,17.0398,10.7577,57.6593,19.901,11.9982,23.8066,NA,14.7153,73.7881,47.2449,20.5833,20.1173,6.86875,89.4543,87.3116,16.0958,22.3317,37.964,35.0445,88.9142,9.79058,58.3833,66.012,76.6176,5.2953,23.70705,6.906835,30.6734,NA,68.2917,16.9577,50.1789,NA,84.7938,8.01408,11.1062,26.355,58.9675,16.583,55.4914,8.70625,80.562,81.0375,81.473,96.2269,33.3038,NA,50.6127,18.3447,57.3788
"119",NA,13.8307,29.4753,NA,NA,8.756,NA,28.3145,12.7602,27.9266,28.1549,10.1558,9.896,12.5839,22.9298,20.873,4.30349,12.2104,20.9428,8.76129,8.0874,23.4296,1.03434,4.26261,77.0407,43.8131,57.6922,3.13484,25.9043,11.8316,6.66869,46.2821,15.6735,4.56821,13.2254,NA,14.5498,24.2801,33.9172,14.672,19.7598,5.23872,13.6882,74.9757,8.64388,7.5867,18.3157,30.3862,74.1972,7.63668,40.6809,55.6931,48.3403,3.78368,16.92215,6.522815,13.2017,NA,78.0272,11.0319,10.9614,1.36132,81.8606,7.82618,9.62627,26.3903,58.8234,16.6582,46.0679,6.97307,81.2104,79.3998,82.6997,89.8766,31.3482,NA,53.5434,15.699,81.1865
"120",NA,28.9657,27.9359,NA,NA,15.3712,NA,28.3753,10.9873,27.2011,26.9106,10.1864,26.3165,23.8584,23.7939,26.5569,4.96519,14.7276,22.6887,9.72417,28.7094,23.4473,3.06187,4.33231,77.9369,42.3495,53.1269,4.08698,35.691,11.8924,6.1525,48.0469,9.83972,3.8873,23.2473,NA,14.1154,24.4973,31.2594,15.6847,23.8661,2.58714,19.6923,75.4872,8.52486,4.87774,16.293,22.3629,64.2461,7.48852,13.5471,58.4688,58.6415,4.50872,14.90736,7.00205,13.282,NA,77.8482,17.2043,11.502,1.70793,84.7742,7.36266,8.26555,29.0867,57.3565,22.9986,49.3499,3.76368,78.2599,82.8619,60.2747,99.9041,23.8653,NA,63.4811,20.7604,79.8674
"121",NA,31.5393,27.0521,NA,NA,23.9431,NA,26.4847,13.2989,26.4401,25.5314,13.3323,19.8322,25.0082,24.0308,26.3307,5.25248,22.6968,24.0161,8.99373,18.5263,25.8132,2.82319,10.7884,82.6934,46.1565,30.0484,5.87522,27.4976,18.653,6.81227,61.2525,20.2539,9.5102,24.9377,NA,13.8433,29.2683,46.8121,16.0441,24.0989,7.72845,16.0089,91.4471,13.7946,26.4775,17.7123,38.4957,83.2033,10.6956,14.1251,55.2278,81.812,4.3314,23.1282,79.0058,13.1543,NA,74.0985,16.5116,12.9805,2.20726,82.7398,4.93149,12.5979,26.9071,46.2205,16.2603,50.6089,4.99416,38.8366,80.5633,87.9032,94.0016,26.3771,NA,56.9017,19.884,63.0957
"122",NA,12.0366,28.951,NA,NA,17.4105,NA,28.3938,12.3689,25.648,22.0922,5.74076,6.82692,8.6843,23.0522,25.5341,5.14002,13.0371,23.189,6.21149,23.9121,23.5114,1.49815,3.42921,76.16,38.4723,56.297,2.88461,24.9535,13.4618,4.02097,51.4387,12.7521,4.22132,18.9073,NA,11.8692,22.162,41.16,13.3704,24.1634,2.70368,20.3236,58.3075,6.02131,5.58412,13.0382,88.265,38.082,8.26595,7.68835,45.2888,52.8161,3.68173,14.031975,34.007,6.62133,51.2302,63.1488,16.2087,10.5431,2.98217,61.8614,6.41473,10.6309,27.7738,53.979,15.5488,33.021,7.89231,58.2795,64.2144,69.5147,94.1939,26.7912,52.2515,54.9459,38.2742,58.826
"123",NA,31.7586,26.8954,NA,NA,18.9877,NA,27.0363,11.4976,25.5642,27.6848,6.38243,16.6855,26.5494,22.9628,25.8867,5.59973,17.3023,24.2594,7.97649,29.4164,28.8595,1.81417,4.12345,79.9963,37.4763,54.9809,3.11506,32.7703,13.7506,6.6155,50.1124,16.6018,16.2147,26.4669,NA,12.4021,22.6531,43.899,17.0075,23.5028,1.69666,23.3081,64.2748,15.3128,3.13498,12.8688,86.0709,77.91,9.9561,11.1,54.4345,62.8363,4.30335,19.28875,41.2948,17.3232,58.5601,63.7824,14.2234,9.37757,3.73734,83.4512,7.00385,9.47516,24.2372,54.9946,22.6188,46.0274,8.0333,79.1178,79.4647,82.855,95.7254,15.2649,77.469,59.6284,46.3932,74.8198
"124",NA,30.5023,25.2558,NA,NA,23.7041,NA,26.8753,13.4796,27.2158,27.1502,14.0608,22.6477,27.3771,23.0607,24.1957,4.61316,21.6213,25.3568,10.4099,25.3493,30.2322,1.32091,6.49796,88.0798,55.826,56.0847,4.96184,42.4046,12.4671,6.4439,58.1945,17.6482,26.262,26.1142,NA,10.6925,26.3035,54.8413,15.2405,24.6645,11.0021,26.5071,75.8185,21.2645,23.5421,14.0209,88.2903,58.2996,13.6475,13.7546,60.8914,49.3199,4.6249,54.3075,44.14555,16.3647,NA,83.5441,17.7122,14.2622,3.45212,81.4379,5.25186,10.7383,28.2357,46.0724,16.9049,40.0937,9.50408,80.2519,78.4826,79.1586,45.6183,24.1663,84.4495,55.0699,44.1761,74.9682
"125",NA,24.2975,28.8264,NA,NA,11.5088,NA,26.5258,13.3346,26.1782,25.943,11.0523,21.0053,25.3101,22.0685,26.3067,5.27129,16.3918,17.3342,6.93122,27.0499,23.0895,1.28052,5.16222,70.2879,31.8509,53.2558,4.41008,43.6285,14.3269,4.07477,40.3125,13.8472,5.83166,18.9487,NA,12.0058,56.0572,38.0288,14.656,24.6996,9.0823,8.66961,76.7261,2.30762,7.85754,10.56,90.9578,69.6856,9.85917,11.8614,54.9788,38.7546,3.53831,32.6094,29.6226,11.1033,54.4998,81.3625,15.8877,35.1968,3.69074,54.8752,6.332,8.70899,26.2626,39.9899,20.5515,46.303,8.6096,68.6456,81.5525,74.6379,26.6662,26.3966,33.4521,54.8397,39.6725,55.6026
"126",NA,22.9889,25.2352,NA,NA,20.0087,NA,30.344,12.6924,NA,26.9666,11.251,23.9284,28.3731,23.8064,26.072,4.59546,14.6727,24.713,10.3527,25.1047,23.4169,1.75798,3.53641,70.2269,55.7794,54.2748,3.71196,42.5403,13.4414,3.03845,51.2786,15.7964,2.82936,29.1419,NA,11.1772,80.8743,40.7586,16.7296,24.4182,10.8178,16.2067,55.9778,9.04049,16.5629,11.5708,84.5928,41.7261,4.26955,13.9006,53.0329,74.01,4.45931,37.39985,34.5395,15.6438,63.8154,83.8957,17.8547,11.756,2.84039,63.3339,8.91462,8.35172,23.9753,49.63,19.5264,56.0042,3.18367,57.5562,85.5379,77.8017,33.253,29.8472,16.4283,60.4423,35.5081,64.2828
"127",NA,30.6774,27.0974,NA,NA,23.5486,NA,25.2124,14.1017,25.8074,28.5761,12.139,20.9132,30.7045,22.3625,24.7215,5.58784,21.6549,24.498,12.564,29.5625,22.4058,4.89453,11.6846,88.0106,52.7275,56.7298,6.28252,56.6258,17.3188,6.80307,56.3274,23.1918,8.09583,22.3004,NA,12.2379,79.6739,46.2027,14.9141,19.9476,12.4231,25.2324,81.4087,24.7946,19.7213,17.5368,91.8172,69.8617,14.5213,11.3878,59.9738,69.7787,4.40944,56.63405,44.4996,22.6916,19.1703,85.3667,16.6839,17.862,2.55559,76.6428,7.96689,12.5933,26.9381,52.4309,18.2849,55.9464,3.49854,55.3087,87.1197,81.1631,46.3181,30.3921,35.3994,54.4059,40.4384,53.3058
"128",NA,20.6081,26.8912,NA,NA,15.0033,NA,29.468,9.58561,25.1866,28.5807,6.65479,14.1147,22.2639,22.1627,24.1905,2.02141,13.8744,26.3494,8.64448,24.9108,21.7814,5.40763,8.57937,77.3852,36.5059,53.7536,5.91371,47.4983,24.727,3.58947,51.7227,19.2548,1.00261,7.87163,NA,12.6821,54.5343,40.4917,14.0932,19.7268,11.4289,15.9473,72.7957,14.1682,12.2775,14.9342,82.0397,70.3994,9.12778,11.0726,58.4338,55.511,3.86246,49.8802,54.5029,10.445,19.2583,84.6613,13.4362,11.7414,6.07697,88.0655,12.3002,5.23844,28.8151,35.3114,21.9484,57.4468,8.75665,82.0432,61.8041,76.3293,34.5254,26.8084,17.9046,53.5497,43.0358,52.2674
"129",NA,30.027,26.9178,NA,NA,21.1753,NA,28.6424,13.1652,26.9883,26.6294,9.53349,26.7843,20.2503,21.9438,26.8815,3.63695,14.5029,25.5179,7.87573,26.9083,21.1489,7.54985,8.87701,67.5031,44.6146,61.9123,7.67481,50.9775,32.2244,7.68831,33.6717,17.2685,2.65191,12.532,NA,58.0281,67.4565,81.0415,16.1893,19.7964,9.57004,15.9334,78.9727,18.0455,11.0859,16.2979,85.7282,51.3859,8.20968,7.99874,59.5129,51.8657,4.0481,37.3625,77.61005,7.83621,21.4877,86.2485,14.4129,12.4029,5.43612,85.4492,13.419,7.01863,26.8164,56.2973,19.6711,51.6956,6.59208,79.6911,76.437,83.2614,38.595,24.4729,18.413,49.8943,46.6649,54.8958
"130",NA,24.6347,26.2746,NA,NA,26.8275,NA,31.1186,15.3749,24.8901,31.4924,13.1922,22.3698,28.049,22.8458,24.5591,3.69405,19.3663,24.7238,13.1336,30.3584,21.5899,5.42876,10.8227,81.5637,35.0572,71.5268,8.57148,38.9748,34.0868,4.97081,56.5474,20.9489,8.00025,14.2939,NA,62.0836,56.2164,57.3548,15.0688,22.4627,10.3437,29.5382,88.9861,25.8608,19.6902,19.7295,92.2294,58.2083,12.8616,16.5691,68.3291,65.9141,5.34837,28.958,78.9369,19.9592,NA,82.662,14.4593,17.7407,5.13364,83.3343,5.44815,11.1796,29.3843,46.5086,18.2778,52.4378,8.66341,83.1705,21.05,88.9203,42.0556,27.3533,20.8591,54.3368,39.7357,57.0448
"131",NA,19.2938,26.5977,NA,NA,16.6214,NA,24.5344,14.0043,24.1801,25.7505,7.68439,12.0829,20.3829,23.3948,17.2251,5.19838,15.847,24.5844,9.93917,26.6938,22.6807,1.73762,6.74147,59.9658,34.9959,53.2174,5.02177,50.3826,13.6586,3.83899,29.1994,17.9343,1.65763,10.1934,NA,40.4156,74.287,70.6138,13.2477,22.4629,7.24192,15.0304,85.1555,10.8293,26.2404,13.6087,81.6639,66.8427,10.9537,12.8921,53.4375,37.7319,2.70778,28.38815,55.3737,15.7637,22.0897,86.8512,12.925,12.958,5.85351,81.9516,8.01636,8.37839,27.5789,49.3734,20.3368,51.2187,11.896,66.4712,19.9255,78.5576,40.3763,27.3664,16.9996,53.9313,34.223,71.6092
"132",NA,26.5305,30.381,NA,NA,21.4121,NA,23.7767,10.8678,25.1301,26.766,11.6512,22.1992,22.1771,17.2112,24.2656,6.14022,15.654,25.0033,9.22313,24.3821,24.0247,2.52371,5.25151,74.629,49.2188,35.4345,5.28048,48.7485,10.7168,3.40659,13.6661,9.36625,2.01182,14.5257,NA,49.8025,78.3969,78.3285,17.5519,24.689,5.0863,17.161,78.3328,9.65711,21.0801,11.0068,78.3279,57.3851,9.01731,11.5331,56.6614,44.4721,4.43325,28.5069,49.07535,17.6486,21.0851,54.0267,15.5508,8.2488,5.27977,79.3299,5.28225,11.2294,26.7816,50.9243,44.5488,41.3362,3.09856,84.5497,18.7621,73.3952,38.4234,35.2822,13.963,56.1088,49.9889,58.5454
"133",NA,29.3944,24.2173,NA,NA,23.8252,NA,30.9174,15.0864,28.0139,25.3695,13.4911,20.1623,4.26064,23.3013,29.3014,5.93954,20.8944,23.5874,13.4016,30.9217,29.8996,2.53409,12.9022,75.1694,52.5983,57.6092,7.44122,51.2021,16.4123,5.53399,43.8967,16.0211,4.24255,13.0541,NA,59.2662,59.5473,79.9334,16.6091,23.1522,8.3202,25.0795,91.9718,24.5995,37.3942,22.8605,89.1544,11.1893,13.2937,14.4545,61.509,73.4238,4.98411,37.8767,75.04245,19.768,NA,84.3927,14.2486,17.0937,4.74521,86.549,6.74966,9.26754,28.3807,48.6604,62.565,56.6193,9.11344,83.0025,20.9161,84.3705,45.8262,77.2649,20.9426,54.0623,40.8524,51.2378
"134",NA,26.4998,26.9041,NA,NA,16.5032,NA,24.0509,11.6429,26.6614,21.2519,9.23157,15.8616,21.2666,22.3947,26.7417,4.81273,14.9622,23.2982,7.91108,18.6603,20.0862,5.66076,7.21654,66.1527,41.4346,68.3796,3.3756,46.2731,13.1717,7.11555,17.0829,13.0311,3.21421,13.6798,NA,43.9713,53.9703,65.786,15.8887,20.9632,6.29153,17.194,77.522,39.5414,NA,15.2022,86.8744,10.5283,7.51102,12.2735,57.7588,47.3398,3.70208,33.33605,74.5225,31.8892,18.5408,85.6572,14.1598,8.19467,4.38763,82.4478,9.66133,7.44684,8.98412,86.4664,35.255,51.2504,4.62585,61.9665,18.884,78.2026,58.9955,59.5387,18.1622,52.9914,47.9307,73.5192
"135",NA,24.2814,27.3412,NA,NA,21.1354,NA,25.901,9.94657,24.1289,30.7015,3.14427,18.0949,21.727,22.1424,24.7321,4.90242,15.4969,14.9167,11.0053,26.4522,23.883,3.09826,4.1868,58.0609,57.3734,51.2003,3.94963,23.0119,13.8769,6.0949,6.07913,13.5536,3.74134,16.9132,NA,51.2926,74.9138,78.1776,17.3451,24.1571,7.53553,22.3875,86.8121,26.6846,NA,11.375,88.9565,8.21622,8.46104,12.3767,57.6238,59.8184,3.83374,29.92265,41.4216,33.6194,20.1216,84.5659,14.077,8.99462,4.32336,84.5581,9.78224,11.3239,16.2396,91.5695,43.9047,38.6299,4.27925,80.1481,18.8591,80.0238,93.2963,59.1935,16.3581,49.5843,46.093,69.2668
"136",NA,21.9574,26.5284,NA,NA,23.6991,NA,29.0257,15.3333,24.3122,25.5732,2.7965,28.3027,22.0499,22.9646,27.6371,5.21286,22.0952,18.3961,12.1778,29.1676,24.2019,1.70158,8.77651,84.612,57.3439,52.5192,4.84008,54.6066,13.7714,5.68002,47.2542,17.3748,7.07876,15.8181,NA,54.9003,78.6053,87.9762,16.2232,22.9821,10.419,23.1285,90.1704,26.7142,NA,19.4425,85.8166,13.1915,11.7755,10.9064,71.6892,61.7811,5.71348,48.0813,57.4951,19.2866,NA,84.9472,16.1038,14.0537,5.31376,84.0194,4.15172,8.97038,18.6563,90.0876,40.5181,41.7227,6.75787,68.2911,18.339,87.1909,84.0531,69.7342,22.6833,53.8807,40.4163,60.1347
"137",NA,24.03,25.8365,NA,NA,20.0154,NA,28.0081,10.6642,27.2155,30.1354,7.17731,16.3086,10.4384,23.7488,24.7266,3.59435,16.184,14.2232,7.57291,22.3945,25.101,1.52982,7.23371,31.9498,45.7296,51.0405,4.61894,48.2201,13.9396,10.0495,NA,19.8479,3.01907,11.465,NA,54.9691,57.5444,84.6022,15.216,23.6535,2.10366,22.4518,82.2077,11.3078,3.71165,13.205,90.4586,8.86946,9.52314,9.45479,44.5435,42.0652,NA,NA,57.07545,7.01978,22.3062,86.4776,15.6887,13.0249,4.66454,76.6018,4.24526,10.6384,20.3701,92.2442,53.7471,51.1456,4.7701,78.0461,20.9458,75.7337,85.4828,59.1157,20.0794,56.9925,26.8478,68.2201
"138",NA,21.4689,27.1169,NA,NA,17.1128,NA,26.2128,14.2217,23.9061,27.1785,6.28635,15.9304,22.8843,21.6936,26.2776,3.52768,17.3241,17.8764,9.99489,28.2017,20.5561,1.82412,6.94369,50.0999,49.2531,56.6664,6.02507,49.1974,18.6967,4.14176,9.36357,20.8566,4.30846,15.7202,NA,53.4799,75.0161,39.2017,20.0689,23.8988,4.63686,10.9186,60.1812,7.05992,5.80527,14.7662,86.226,7.65995,8.27519,10.9051,60.1669,56.5276,4.02179,13.5169,43.5503,4.45392,22.5564,84.1892,14.5718,NA,5.53762,87.047,24.3084,9.08133,15.7162,85.5494,42.5386,57.0411,9.34794,78.0526,12.2425,61.4519,92.484,87.0299,12.9045,52.427,50.0821,60.5542
"139",NA,28.9842,24.8054,NA,NA,22.0379,NA,32.8794,16.4604,24.604,29.7307,13.8291,25.8459,25.0141,22.1718,25.0841,5.5751,23.0463,25.2048,10.6844,28.2859,24.5607,1.95905,8.87228,55.5649,53.6292,53.0654,6.43135,54.1908,15.1458,8.28259,29.2735,27.13,7.34514,16.1428,NA,51.0176,85.0901,50.7379,14.4197,25.4311,5.28772,22.1754,93.0222,24.1743,15.3499,17.4689,85.2691,10.2798,12.0597,15.2436,57.3425,54.5231,6.23778,17.5034,67.59475,14.4109,NA,76.6966,18.785,15.3602,6.41223,86.6639,29.0524,13.2814,21.5474,86.8892,59.2088,51.4231,7.55467,79.7989,17.7997,84.5851,92.8198,63.9851,19.9143,60.9529,41.5902,61.1864
"140",NA,25.6111,26.4478,NA,NA,12.7659,NA,26.3715,10.5774,22.0863,25.5163,6.41867,16.5842,15.8467,23.3057,26.397,2.86523,16.9636,13.9187,7.67249,26.4544,NA,1.5892,4.4833,31.7236,43.2592,58.9845,5.48575,33.273,11.0055,5.13468,22.0853,23.5882,3.0135,13.6059,NA,43.934,69.4777,44.7839,12.9013,21.2351,3.03458,10.8934,57.9993,4.71838,7.7729,11.9465,90.219,8.61462,9.80581,8.29263,60.8875,53.6332,2.87694,14.7702,62.59235,27.3661,60.2642,86.7189,12.7906,11.2898,4.91865,83.5716,27.1882,9.90524,16.4412,63.0734,41.2804,45.6083,7.66197,24.9066,15.2049,79.492,91.2528,63.8572,18.3162,58.6915,48.6823,58.8065
"141",NA,26.4264,25.535,NA,NA,22.1055,NA,31.305,11.2671,26.0818,28.132,7.10559,21.3487,22.1206,23.2549,29.4136,4.84218,16.7543,17.7721,10.2124,32.2957,NA,7.43903,7.08726,33.8027,46.1088,62.5594,6.13286,26.5448,21.31,9.24701,19.5724,24.1844,6.68171,15.5889,NA,51.0198,84.8846,44.113,13.3743,24.6079,4.77704,15.9392,79.3125,4.38586,11.3692,12.2619,89.6561,7.44788,10.1917,13.762,69.0553,48.6591,4.00683,21.09615,28.0594,35.7252,56.3619,62.789,15.321,11.2441,4.9789,83.1097,26.1573,8.84989,14.8167,87.7111,8.2738,51.0194,5.73307,24.9416,19.8717,78.5821,88.5887,74.2781,12.8878,46.4203,44.3799,69.4807
"142",NA,31.8992,22.2692,NA,NA,17.5418,NA,30.6112,14.9758,25.2259,27.4084,11.6956,23.9176,15.5569,23.2219,30.3066,3.55264,20.0363,NA,11.5863,25.7441,NA,2.67117,9.14619,37.7136,53.4855,54.4884,6.9981,48.5231,14.7129,7.1037,26.1308,22.6867,8.47311,13.4786,NA,50.0622,74.4482,51.7882,9.22633,21.929,7.77214,19.8483,80.9623,26.2536,16.2945,79.5835,92.5927,8.167,14.4644,8.5976,64.6486,62.8612,4.73136,21.41435,37.3827,36.9025,NA,79.2373,13.4849,18.172,4.26874,87.9239,30.7785,15.7304,16.8203,89.0492,15.8518,54.5968,7.31319,28.0854,21.0831,84.3193,47.1071,60.5044,19.5236,59.9499,43.2909,67.6634
"143",NA,28.446,29.8046,NA,NA,18.016,NA,22.6662,9.90998,25.3821,30.4445,7.08291,15.8644,14.0677,23.6644,29.7184,4.70932,14.4184,NA,9.78718,12.9058,NA,1.23357,4.73733,14.1744,48.6123,52.4061,4.48238,49.6047,4.90231,4.28655,16.5763,16.7485,4.48431,16.2323,NA,24.2015,47.4237,29.5149,13.273,18.6749,5.05759,19.4726,15.9725,5.19728,36.7587,48.5516,88.8693,5.91429,8.45328,10.556,44.0589,37.6606,1.82762,18.0876,27.6409,33.1065,18.6411,79.5016,11.0437,13.7736,3.87698,39.4121,21.5302,9.4304,18.682,75.9799,9.26839,52.0432,10.2733,57.2014,67.0596,80.3709,37.463,61.6527,13.3751,57.391,39.6591,68.2976
"144",NA,28.2043,24.923,NA,NA,23.1822,NA,30.6403,10.3727,27.0381,26.0583,8.47971,24.0068,23.9038,22.4134,26.2274,4.40996,16.4048,NA,10.7608,28.504,NA,2.34722,5.61608,29.4087,52.6626,56.1249,7.32405,49.0287,24.8191,4.49185,14.5795,24.8228,7.729,23.7167,NA,46.6347,75.6264,34.521,14.4176,20.3365,8.91234,15.6673,17.8437,10.9816,50.6721,80.1624,73.4161,7.41083,11.2939,15.937,48.6756,52.7762,2.56504,10.285265,29.2951,36.6519,NA,78.6275,13.5638,10.3394,3.42228,35.6401,18.6148,13.969,16.1366,86.7134,4.30348,56.371,8.67689,80.3649,19.9462,76.8959,43.2668,76.6492,14.7375,69.3497,48.8194,68.5943
"145",NA,31.1468,26.4769,NA,NA,24.3515,NA,30.4955,13.7397,23.4544,27.8653,NA,24.3856,25.7573,23.7084,31.8929,4.91494,18.5465,NA,12.4171,28.2413,NA,1.93948,5.94715,29.3839,47.8603,54.9033,6.07981,55.3954,14.8701,11.5195,19.3749,26.1039,9.53473,24.3197,NA,45.2891,76.4559,88.4964,13.2038,23.201,12.502,19.2951,20.648,25.9147,51.096,81.036,92.0064,9.10393,12.1177,17.2435,49.4143,56.9158,4.63135,34.7839,29.6411,37.8706,NA,87.9941,13.2809,17.8401,5.33553,46.4154,25.8895,12.3661,15.8111,85.662,51.3283,57.7271,5.3375,81.3012,21.8268,80.5033,44.0496,72.2268,18.3406,55.5662,43.4406,68.1097
"146",NA,16.159,29.673,NA,NA,22.1119,NA,25.1414,11.897,23.8712,26.5086,NA,20.2504,24.5187,23.0816,30.6221,4.79359,13.8914,NA,9.72472,28.1476,NA,2.13358,7.37656,22.357,43.5118,54.6725,4.27413,39.6588,11.8439,8.92502,31.9793,20.8147,2.95968,11.9746,NA,33.6645,58.0595,72.8379,15.273,17.472,7.02164,13.4675,15.9707,3.30709,35.9714,14.7022,79.7984,11.0717,8.45107,9.30052,18.5854,48.868,2.96922,11.46045,42.29195,29.8941,NA,60.0135,15.6885,11.4832,4.3572,46.1655,23.5884,10.5932,56.9263,91.5838,48.7849,48.0873,8.78643,62.8267,19.634,75.9151,38.6147,65.731,13.6755,77.2916,42.1293,56.8228
"147",NA,13.9022,24.583,NA,NA,22.3881,NA,30.2122,12.385,23.7753,29.8213,NA,19.5532,21.0141,23.0068,26.2403,3.66295,13.9804,NA,9.41836,28.8758,NA,2.59754,5.07289,27.2433,41.8142,50.6163,5.79608,45.4978,25.7197,7.66716,12.7895,14.2822,2.95743,16.9625,NA,23.4147,78.0298,86.8857,16.9496,23.668,9.97683,17.8656,16.429,4.50864,36.0638,8.59934,93.9958,12.131,9.09745,8.30151,20.2313,57.0586,4.65612,20.21435,65.5297,30.1026,NA,55.3656,15.8744,10.6249,4.68107,47.3052,21.4009,14.5417,17.3827,92.6608,38.7206,49.8608,10.7127,76.7005,19.4869,84.2655,45.8784,72.2402,10.9334,54.3127,48.5184,56.0714
