"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
"229",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6",NA,"6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","6","6","6","6","6","6","6","5","6","5","6","6"
"230",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6",NA,"6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","6","6","6","6","6","6","6","5","6","5","6","6"
"231",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6",NA,"6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","6","6","6","6","6","6","6","5","6","5","6","6"
"232",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","6","6","6","6","6","6","6","5","6","5","6","6"
"233",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","6","6","6","6","6","6","6","5","6","5","6","6"
"234",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"235",NA,"6","6",NA,NA,NA,NA,"6","6","6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"236",NA,"6","6",NA,NA,NA,NA,"6","6","6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"237",NA,"6","6",NA,NA,NA,NA,"6","6","6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"238",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"239",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"240",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"241",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"242",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"243",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","5","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"244",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","5","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"245",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","5","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"246",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","5","6","5","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"247",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","5","6","6","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"248",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","0","6","5","6","5","5","6","6","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"249",NA,"6","6",NA,NA,NA,NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","0","6","5","6","5","5","6","6","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"250",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","5","6","5","5","6","6","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"251",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","5","6","5","5","6","6","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"252",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","5","6","5","5","6","6","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"253",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"254",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","5","6","5","6","6"
"255",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6"
"256",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6"
"257",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"258",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"259",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"260",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"261",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"262",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"263",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"264",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"265",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"266",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"267",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"268",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"269",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"270",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"271",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"272",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"273",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"274",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"275",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"276",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"277",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"278",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"279",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"280",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"281",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","5","6","5","6","6","6","6","6","5","5","6","6"
"282",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","6","5","6","5","6","6","6","6","6","5","5","6","6"
"283",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","5","6","6","6","5","6","5","6","6","6","6","6","5","5","6","6"
"284",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"285",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"286",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"287",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6",NA,"6","6","5","6","5","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"288",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"289",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","5","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"290",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"291",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"292",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6",NA,"6","6","6","5","6","5","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"293",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"294",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"295",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"296",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"297",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"298",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"299",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"300",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"301",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"302",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6"
"303",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","5","6","5"
"304",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","5"
"305",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","5"
"306",NA,"6","6",NA,NA,"6",NA,"6",NA,"6","6","6","6",NA,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",NA,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","5","5","6","5"
