"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"11",800,800,800,800,1800,1800,800,1800,2100,1800,1800,800,NA,NA,800,800,NA,2600,1800,2600,800,NA,NA,800,1800,800,2600,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,2600,800,800,800,1800,800,800,1800,800,800,800,800,800,1800,800,2100,800,1800,800,2600,800,800,800,1800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"12",800,800,800,800,1800,1800,800,1800,2100,1800,1800,800,NA,NA,800,800,NA,2600,1800,2600,800,NA,NA,800,1800,800,2600,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,2600,800,800,800,1800,800,800,1800,800,800,800,800,800,1800,800,2100,800,1800,800,2600,800,800,800,1800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"13",800,800,800,800,1800,1800,800,1800,2100,1800,1800,800,NA,1800,800,800,NA,1800,1800,800,800,NA,NA,800,1800,800,2600,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,1800,1800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,800,800,800,800
"14",800,800,800,800,1800,1800,800,1800,2100,1800,1800,800,NA,1800,800,800,NA,1800,1800,800,800,NA,NA,800,1800,800,2600,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,1800,1800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,800,800,800,800
"15",800,800,800,800,1800,1800,800,1800,2100,1800,1800,800,NA,1800,800,800,NA,1800,1800,800,800,NA,NA,800,1800,800,2600,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,1800,800,800,800,1800,1800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,800,800,800,800
"16",800,800,800,2600,1800,1800,800,1800,2100,1800,1800,800,NA,1800,800,800,NA,2100,1800,800,800,NA,NA,800,1800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,NA,800,800,800,1800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,800,800,800,800
"17",800,800,800,2600,1800,1800,800,1800,2100,1800,1800,800,NA,1800,800,800,NA,2100,1800,800,800,NA,NA,800,1800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,2600,800,800,NA,800,800,800,1800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,800,800,800,800
"18",800,800,800,2600,1800,1800,800,1800,2100,1800,1800,800,NA,1800,800,800,NA,2100,1800,800,800,NA,NA,800,1800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,NA,800,800,800,1800,800,800,800,800,800,800,2100,1800,800,800,800,800,1800,800,800,800,800,800
"19",800,800,800,2600,1800,1800,800,2100,2100,1800,800,800,NA,1800,800,800,NA,800,1800,800,800,NA,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,NA,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,1800,800,800,800,800,800
"20",800,800,800,2600,1800,1800,800,2100,2100,1800,800,800,NA,1800,800,800,NA,800,1800,800,800,900,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,2600,800,800,NA,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,800,800,800,800
"21",800,800,800,2600,1800,1800,800,2100,2100,1800,800,800,NA,1800,800,800,NA,800,1800,800,800,900,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,NA,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,800,800,800,800
"22",800,800,800,800,1800,1800,800,2100,2100,1800,2100,1800,NA,1800,800,1800,NA,800,1800,800,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,800,800,800,1800
"23",800,800,800,800,1800,1800,800,2100,2100,1800,2100,NA,NA,1800,800,1800,NA,800,1800,800,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,800,800,800,1800
"24",800,800,800,800,1800,1800,800,2100,2100,1800,2100,NA,NA,NA,800,1800,NA,800,1800,800,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,800,800,800,1800
"25",2600,800,800,800,1800,1800,800,2100,2100,1800,1800,NA,NA,NA,800,1800,NA,800,1800,800,800,2600,NA,800,800,800,800,1800,800,800,1800,800,800,800,800,800,1800,800,800,2600,800,800,800,800,800,800,800,800,1800,2600,800,800,1800,800,NA,800,800,1800,2100,2100,800,1800,2600,800,800,800,1800,800,800,1800,800,800,800,800,1800,800,2100,800,800,800
"26",NA,800,800,800,1800,1800,800,2100,2100,1800,1800,NA,NA,NA,800,1800,NA,800,1800,800,800,2600,NA,800,800,800,800,1800,800,800,1800,800,800,800,800,800,1800,800,800,2600,800,800,800,800,800,800,800,800,1800,2600,800,800,1800,800,NA,800,800,1800,2100,2100,800,1800,2600,800,800,800,1800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"27",NA,800,800,800,1800,1800,800,2100,2100,1800,1800,NA,NA,NA,800,1800,NA,800,1800,800,800,2600,NA,800,800,800,800,1800,800,800,1800,800,800,800,800,800,1800,800,800,2600,800,800,800,800,800,800,800,800,1800,2600,800,800,1800,800,NA,800,800,1800,2100,2100,800,1800,2600,800,800,800,1800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"28",NA,800,800,800,1800,1800,800,2100,2100,1800,1800,NA,NA,NA,800,1800,NA,800,1800,800,800,1800,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,2100,800,800,1800,2100,800,800,1800,800,800,800,800,1800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"29",NA,800,800,800,1800,1800,800,2100,2100,1800,1800,NA,NA,NA,800,1800,NA,800,1800,800,800,1800,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,2100,800,800,1800,2100,800,800,1800,800,800,800,800,1800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"30",NA,800,800,800,1800,1800,800,2100,2100,1800,1800,NA,NA,NA,800,1800,NA,800,1800,800,800,1800,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,1800,2100,800,800,1800,800,800,800,800,1800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"31",NA,800,800,800,1800,1800,800,2100,2100,1800,1800,NA,NA,NA,800,1800,NA,800,1800,1800,800,1800,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,2600,800,2600,800,800,2600,2600,800,800,800,NA,800,800,1800,2100,2600,800,1800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"32",NA,800,800,800,1800,1800,800,2100,2100,1800,1800,NA,NA,NA,800,1800,NA,800,1800,1800,800,1800,NA,800,800,800,800,1800,NA,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,2600,800,2600,800,800,2600,2600,800,800,800,NA,800,800,1800,2100,2600,800,1800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"33",NA,800,800,800,1800,1800,800,2100,2100,1800,1800,NA,NA,NA,800,1800,NA,800,1800,1800,800,1800,NA,800,800,800,800,1800,NA,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,2600,800,2600,800,800,2600,2600,800,800,800,NA,800,800,1800,2100,2600,800,1800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"34",NA,800,800,2600,1800,1800,800,1800,2100,1800,1800,NA,NA,NA,1800,800,NA,800,1800,800,800,2600,NA,800,800,800,800,1800,NA,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,NA,800,800,800,1800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"35",NA,800,800,2600,1800,1800,800,1800,2100,1800,1800,NA,NA,NA,1800,800,NA,800,1800,800,800,2600,NA,800,800,800,800,1800,900,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,NA,800,800,800,1800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"36",NA,800,800,2600,1800,1800,800,1800,2100,1800,1800,NA,NA,NA,1800,800,NA,800,1800,800,800,2600,NA,800,800,800,800,1800,900,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,NA,800,800,800,1800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"37",NA,800,1800,800,1800,1800,800,1800,2100,1800,1800,NA,NA,NA,800,800,NA,1800,1800,2600,800,1800,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,2100,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"38",NA,800,1800,800,1800,1800,800,1800,2100,1800,1800,NA,NA,NA,800,800,NA,1800,1800,2600,800,1800,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,2100,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"39",NA,800,1800,800,1800,1800,800,1800,2100,1800,1800,NA,NA,NA,800,800,NA,1800,1800,2600,800,1800,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,2100,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"40",NA,800,1800,800,1800,1800,800,1800,2100,1800,1800,800,NA,NA,1800,800,NA,800,1800,2600,800,2600,NA,800,1800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"41",NA,800,1800,800,1800,1800,800,1800,2100,1800,1800,800,NA,NA,1800,800,NA,800,1800,2600,800,2600,NA,800,1800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"42",NA,800,1800,800,1800,1800,800,1800,2100,1800,1800,800,NA,NA,1800,800,NA,800,1800,2600,800,2600,NA,800,1800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,2100,800,800,800
"43",NA,800,1800,800,1800,1800,800,1800,2100,1800,1800,800,NA,NA,800,NA,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,1800,800,2600,1800,800,2100,800,800,800
"44",NA,800,1800,800,1800,1800,800,1800,2100,1800,1800,800,NA,NA,800,NA,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,1800,800,2600,1800,800,2100,800,800,800
"45",NA,800,1800,800,1800,1800,800,1800,2100,1800,1800,800,NA,NA,800,NA,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,1800,800,2600,1800,800,2100,800,800,800
"46",NA,800,800,800,1800,1800,800,800,2100,1800,2100,1800,NA,NA,800,NA,NA,800,1800,2600,800,2600,NA,800,1800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,2600,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,1800,800,800,1800,800,1800,800,800,800
"47",900,800,800,800,1800,1800,800,800,2100,1800,2100,1800,NA,NA,800,NA,NA,800,1800,2600,800,2600,NA,800,1800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,2600,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,1800,800,800,1800,800,1800,800,800,800
"48",900,800,800,800,1800,1800,800,800,2100,1800,2100,1800,NA,NA,800,NA,NA,800,1800,2600,800,2600,NA,800,1800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,2600,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,1800,800,800,1800,800,1800,800,800,800
"49",800,800,800,800,1800,1800,800,800,2100,1800,800,1800,NA,NA,800,NA,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"50",800,800,800,800,1800,1800,800,800,2100,1800,800,1800,NA,NA,800,NA,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"51",800,800,800,800,1800,1800,800,800,2100,1800,800,1800,NA,NA,800,NA,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"52",800,800,800,800,1800,1800,800,800,2100,1800,800,800,NA,NA,1800,NA,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,2600,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,1800,800,800
"53",800,800,800,800,1800,1800,800,800,2100,1800,800,800,NA,NA,1800,NA,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,2600,800,800,800,800,NA,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,1800,800,800
"54",800,800,800,800,1800,1800,800,800,2100,1800,800,800,NA,NA,1800,NA,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,2600,800,800,800,800,NA,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,1800,800,800
"55",800,800,800,800,1800,1800,800,800,800,800,800,800,NA,NA,1800,NA,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,1800,800,800,1800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,1800,800,800,1800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"56",800,800,800,800,1800,1800,800,800,800,800,800,800,NA,NA,1800,NA,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,1800,800,800,1800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,1800,800,800,1800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"57",800,800,800,800,1800,1800,800,800,800,800,800,800,NA,NA,1800,NA,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,1800,800,800,1800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,NA,800,800,1800,800,800,1800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"58",800,800,800,2600,1800,1800,800,800,800,1800,800,800,NA,NA,1800,NA,NA,800,1800,800,800,2600,NA,800,800,800,800,1800,800,800,800,800,2100,800,800,800,1800,800,1800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,NA,800,800,NA,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"59",800,800,800,2600,1800,1800,800,800,800,1800,800,800,NA,NA,1800,NA,NA,800,1800,800,800,2600,NA,800,800,800,800,1800,800,800,800,800,2100,800,800,800,1800,800,1800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,NA,800,800,NA,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"60",800,800,800,2600,1800,1800,800,800,800,1800,800,800,NA,NA,1800,NA,NA,800,1800,800,800,2600,NA,800,800,800,800,1800,800,800,800,800,2100,800,800,800,1800,800,1800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,NA,800,800,NA,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"61",800,800,800,2600,1800,1800,800,800,800,1800,800,800,NA,NA,1800,NA,NA,800,1800,2600,800,1800,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"62",800,800,800,2600,1800,1800,800,800,800,1800,800,800,NA,NA,1800,NA,NA,800,1800,2600,800,NA,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"63",800,800,800,2600,1800,1800,800,800,800,1800,800,800,NA,NA,1800,NA,NA,800,1800,2600,800,1800,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,NA,800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"64",2600,800,800,2600,1800,1800,800,1800,1800,1800,800,800,NA,NA,1800,1800,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,2600,2100,800,800,800,1800,800,800,800,2600,800,800,800,800,800,NA,1800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,2100,800,1800,800,1800,800,800,800
"65",2600,800,800,2600,1800,1800,800,1800,1800,1800,800,800,NA,NA,1800,1800,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,2600,2100,800,800,800,1800,800,800,800,2600,800,800,800,800,800,NA,1800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,2100,800,1800,800,1800,800,800,800
"66",2600,800,800,2600,1800,1800,800,1800,1800,1800,800,800,NA,NA,1800,1800,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,800,800,1800,800,800,2600,2100,800,800,800,1800,800,800,800,2600,800,800,800,800,800,NA,1800,800,1800,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,2100,800,1800,800,1800,800,800,800
"67",2600,800,800,800,1800,NA,800,800,1800,1800,800,800,NA,NA,800,1800,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,1800,800,1800,800,800,800,2100,800,800,800,800,800,800,800,2600,800,800,800,800,800,NA,800,800,1800,800,2100,800,800,800,2100,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"68",2600,800,800,800,1800,1800,800,800,1800,1800,800,800,NA,NA,800,1800,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,1800,800,1800,800,800,800,2100,800,800,800,800,800,800,800,2600,800,800,800,800,800,900,800,800,1800,800,2100,800,800,800,2100,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"69",2600,800,800,800,1800,1800,800,800,1800,1800,800,800,NA,NA,800,1800,NA,800,1800,2600,800,2600,NA,800,800,800,800,1800,800,800,800,800,800,800,1800,800,1800,800,800,800,2100,800,800,800,800,800,800,800,2600,800,800,800,800,800,900,800,800,1800,800,2100,800,800,800,2100,800,800,800,800,NA,1800,800,800,800,800,1800,800,1800,800,800,800
"70",2600,800,800,800,1800,1800,800,1800,800,800,1800,1800,2600,800,800,1800,NA,800,1800,NA,800,NA,NA,800,800,800,800,1800,800,800,1800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,2600,800,NA,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,2600,800,1800,800,1800,800,800,800
"71",2600,800,800,800,1800,1800,800,1800,800,800,1800,1800,2600,800,800,1800,NA,800,1800,2600,800,900,NA,800,800,800,800,1800,800,800,1800,800,800,800,800,800,1800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,2600,800,NA,800,800,800,800,800,800,800,800,800,800,NA,1800,800,800,2600,800,1800,800,1800,800,800,800
