0,0
0.056978,0.064665
0.009337,0.063932
0,1.9837e-17
0.029343,0.059679
0.018058,0.014964
0.036019,0.040551
0.054137,0.04398
0.011769,0.011679
0.074096,0.045859
0.074623,0.01433
0.026868,0.0474
0.04132,0.071932
0.020609,0.017811
0.048747,0.063277
0.040287,0.06781
0.036334,0.052023
0.0092148,0.015829
0.042243,0.049456
0.045851,0.044935
0.23734,0.11422
0.093313,0.25806
0.1066,0.16437
0.085938,0.077934
0.055026,0.078129
0.037176,0.086654
0.082071,0.094301
0.14354,0.083949
0.10454,0.099006
0.073234,0.1372
0.089472,0.066441
0.13024,0.20357
0.058771,0.10005
0.22819,0.23103
0.14359,0.18617
0.030337,0.05328
0.04008,0.072384
0.007164,0.029944
0.059784,0.1164
0.16559,0.18557
0.12097,0.11064
0.17121,0.16781
0.11139,0.21203
0.10364,0.10838
0.083538,0.089082
0.1656,0.1726
0.062345,0.13625
0.043613,0.1578
0.022724,0.064643
0.085802,0.086188
0.091722,0.024123
0.064645,0.15424
0.15732,0.13827
0.096093,0.15272
0,0.16988
0.11009,0.087541
0.22453,0.12567
0.1727,0.117
0.1405,0.15087
0.26722,0.15442
0.11124,0.098055
0.11675,0.042047
0.24343,0.11417
0.080146,0.079939
0.061884,0.07305
0.044641,0.044399
0.12002,0.073291
0.20398,0.18304
0.16193,0.12505
0.18473,0.12332
0.10905,0.17447
0.25043,0.14296
0.17216,0.17407
0.084585,0.088662
0.14472,0.11286
0.099706,0.086285
