0.4987,0.10106
0.53199,0
0.35754,0.32016
0.2212,0.25343
0.31116,0.27369
0.23023,0.24792
0.25248,0.12805
0.16608,0.30577
0.13764,0.3255
0,0.65739
0.17726,0.19667
