0.0046036,0
0.061109,0.00022836
0.24999,0.0094448
0.01905,0.020979
0.013741,0
0.26969,0.022698
0.079536,0.071442
0.16258,0.0010772
0.0020899,0
0.16046,0.19355
0.078642,0.15104
0.093604,0.10583
0.12516,0.010733
0.34293,0
0.13339,0.050735
0.066452,0.025428
0.17392,0.020635
0.14354,0
0.18451,0.078324
0.09012,0.43159
0.072385,0.31768
0.12799,0.032066
0.083669,0.21609
0.13153,0.078182
0.16418,0.12745
0.13818,0.19356
0.022735,0
0.077845,0.0075293
0.1165,0.12817
0.12485,0.069386
0.11607,0.049958
0.070324,0.011419
0.089716,0.072916
0.051347,0.32777
0.1637,0.091722
0.059252,0
0.083239,0.13702
0.11983,0.1002
0.12778,0.16851
0.11908,0.04363
0.10185,0.058098
0.25388,0.079928
0.025633,0.0029829
0.14876,0.052574
0.069478,0.010016
0.086842,0.42892
0.085523,0.093144
0.083581,0.071861
0.12666,0.048549
0.087753,0.051946
0.10859,0.12769
0.1959,0.057383
0.068008,0.0061973
0.13124,0.014249
0.11451,0.050129
0.068225,0.029598
0.14941,0.19138
0.18095,0.18718
0.071394,0.055161
0.040314,0.010333
