0.0074448,0
0.072244,0.081917
0.02594,0.040502
0.011072,0
0.033508,0.029071
0.009368,0.011075
0.04219,0.02229
0.025738,0.012365
0.018478,0.011879
0.03194,0.054072
0.058961,0.032208
0.048099,0.045158
0.048688,0.064473
0.049322,0.0062852
0.05995,0.049751
0,0.20374
0.052908,0.025424
0.084003,0
0.064028,0.046791
0.051058,0.062121
0.23027,0.12758
0.12988,0.096547
0.19997,0.087944
0.00056638,0.20442
0.021028,0.10117
0.066945,0.072361
0.02473,0.18007
0.093648,0.13094
0.076159,0.080146
0.10423,0.13852
0.073924,0.080591
0.098702,0.098763
0.052048,0.16393
0,0.014596
0.35305,0.21353
0.095712,0.2145
0.15418,0.00070048
0.030432,0.052275
0.035425,0
0.10278,0.07076
0.053283,0.12963
0.25481,0.13007
0.17175,0.15605
0.13144,0.11441
0.23236,0.027815
0.11091,0.072082
0.10879,0.055016
0.070216,0.11392
0.12779,0
0.074456,0.12717
0.038642,0.06434
0.1365,0.079767
0.34502,0
0.099701,0.17034
0.083508,0.058395
0.051621,0.18989
0.1067,0.13977
0.073267,0.20118
0.11813,0.096632
0.1446,0.2561
0.050301,0.18316
0.071246,0.097578
0.06041,0.13637
0.16024,0.0044325
0.017077,0.081748
0.12638,0.09449
0.15067,0.20765
0.16384,0.24122
0.12237,0.1148
0.12516,0.15855
0.22354,0.1564
0.085331,0.068535
0.062715,0.17993
0.068432,0.13739
