0.012813,0.0279
0.067468,0.063096
0.064641,0
0.014385,0.017192
0.074981,0.030223
0.053494,0
0.027694,0.033541
0.0447,0.013736
0.013133,0.015744
0.027338,0.070285
0.08199,0.046476
0.054816,0.015194
0.085753,0.024709
0.019515,0.027184
0.062221,0.04055
0.064709,0.032949
0.12278,0.025179
0.063934,0.018879
0.058126,0.0278
0.041989,0.045756
0.084948,0.25013
0.10731,0.10558
0.17231,0.073026
0.067716,0.084509
0.069926,0.053514
0.07982,0.031966
0.071865,0.11076
0.066135,0.15148
0.089309,0.099342
0.14617,0.047044
0.05673,0.090413
0.20302,0.10586
0.10292,0.043343
0.2125,0.20661
0.19287,0.10996
0.088582,0.11414
0.072999,0.037809
0.034005,0.043733
0.12531,0.032337
0.1807,0.14012
0.095788,0.11955
0.15676,0.15924
0.23805,0.049595
0.15398,0.075042
0.08924,0.067959
0.16977,0.14947
0.23899,0
0.17384,0.00045015
0.13669,0.13219
0.085603,0.075363
0.066763,0.028757
0.17834,0.022074
0.11726,0.15993
0.15834,0.067561
0.19169,0.0807
0.077498,0.1089
0.082052,0.24881
0.080176,0.17465
0.14234,0.11087
0.12798,0.27997
0.093057,0.09922
0.020839,0.12666
0.085946,0.27128
0.074677,0.082186
0.058176,0.055064
0.042891,0.039743
0.060032,0.12259
0.15934,0.2023
0.16085,0.18309
0.090707,0.2047
0.18608,0.073087
0.11065,0.26531
0.193,0.18957
0.089553,0.072226
0.0803,0.16076
0.069476,0.10502
