0.13688,0
0.059009,0.0051797
0.22457,0.026638
0.11488,0
0.038277,0.0016543
0.25335,0.12815
0.086057,0.063953
0.15343,0.016184
0.053542,0.018271
0.13865,0.086758
0.077749,0.14336
0.10587,0.099759
0.12431,0.019742
0.32197,0.023364
0.12702,0.051554
0.064469,0.025483
0.18121,0.024112
0.13409,0.0093419
0.16438,0.061183
0.10066,0.39726
0.064846,0.30847
0.12129,0.037572
0.080754,0.20764
0.12842,0.075454
0.15323,0.12896
0.16358,0.18947
0.082882,0.22993
0.073857,0.010915
0.096642,0.1694
0.10689,0.077659
0.13255,0.057772
0.076249,0.012422
0.11279,0.081594
0.040288,0.31135
0.14912,0.10021
0.055962,0.0054452
0.077262,0.13502
0.11187,0.10235
0.13207,0.15753
0.10705,0.050182
0.096206,0.20527
0.23176,0.075004
0.024558,0.0042417
0.14126,0.05565
0.064499,0.015479
0.10148,0.40379
0.08722,0.089571
0.079581,0.070862
0.14288,0.02822
0.083047,0.054116
0.080527,0.11944
0.22165,0.049968
0.068787,0.010459
0.14271,0.019177
0.13543,0.045362
0.072011,0.021045
0.14391,0.18157
0.20979,0.16865
0.073743,0.051219
0.038134,0.011715
