0.012868,0.027881
0.067483,0.063093
0.064526,0
0.014395,0.017192
0.074944,0.030184
0.053388,0
0.027714,0.033541
0.044663,0.01372
0.013154,0.015731
0.027411,0.070314
0.08198,0.046431
0.054779,0.01516
0.08568,0.024675
0.019537,0.027184
0.06222,0.040521
0.064687,0.032921
0.12268,0.025112
0.063894,0.018838
0.058099,0.027778
0.042006,0.045761
0.085269,0.25019
0.10738,0.10554
0.17221,0.072961
0.067754,0.084529
0.069932,0.053493
0.079784,0.03192
0.071983,0.11074
0.066305,0.15152
0.089378,0.099319
0.14605,0.047003
0.056819,0.090412
0.20297,0.10575
0.10288,0.043285
0.21259,0.20657
0.19279,0.10991
0.088673,0.11413
0.072983,0.037769
0.034037,0.043732
0.12521,0.032278
0.18067,0.14011
0.09587,0.11955
0.15684,0.15921
0.23783,0.049473
0.1539,0.075006
0.089232,0.067949
0.1698,0.14945
0.23856,0
0.17363,0.00034016
0.13678,0.13212
0.085638,0.075329
0.066728,0.028729
0.17817,0.021959
0.11741,0.15991
0.15824,0.067502
0.19161,0.080581
0.077587,0.1089
0.08236,0.24889
0.080377,0.17468
0.14233,0.11086
0.12825,0.28008
0.093098,0.099221
0.021031,0.1267
0.086337,0.27131
0.074719,0.082183
0.058212,0.055035
0.042904,0.039736
0.060149,0.12263
0.15947,0.20231
0.16095,0.18309
0.090934,0.20475
0.18597,0.073008
0.11096,0.26537
0.19306,0.18956
0.089559,0.072208
0.080477,0.16078
0.069589,0.105
