0.0074526,0
0.072133,0.082039
0.025983,0.040437
0.011082,0
0.033479,0.029112
0.0093477,0.011097
0.042153,0.022355
0.025729,0.01239
0.01847,0.011897
0.031869,0.054134
0.058978,0.032219
0.048081,0.045184
0.048618,0.064542
0.049328,0.0063248
0.05993,0.04979
0,0.20349
0.052878,0.025488
0.084095,0
0.063965,0.046887
0.051013,0.062165
0.23012,0.12787
0.1302,0.096216
0.20005,0.087976
0.0004286,0.20438
0.020974,0.10115
0.06692,0.072389
0.024633,0.18003
0.093608,0.13095
0.076128,0.080181
0.10419,0.13853
0.073942,0.080567
0.09862,0.098863
0.051974,0.1639
0.35305,0.21369
0.09559,0.21454
0.15422,0.00081148
0.030364,0.052333
0.03545,0
0.10278,0.070807
0.053262,0.12957
0.25484,0.13019
0.1718,0.15602
0.13133,0.11455
0.23238,0.02801
0.1109,0.072138
0.10884,0.055013
0.070122,0.11399
0.12788,0
0.074369,0.12722
0.038637,0.064323
0.1365,0.079836
0.34538,0
0.099566,0.17043
0.083547,0.058378
0.051547,0.18985
0.10655,0.13992
0.073433,0.20086
0.11812,0.096667
0.14435,0.25628
0.050392,0.18293
0.07126,0.097538
0.060319,0.1364
0.1603,0.0045289
0.017033,0.081737
0.12637,0.094536
0.15065,0.20762
0.16372,0.24128
0.12228,0.11492
0.12506,0.15864
0.22352,0.15651
0.085322,0.068566
0.062635,0.17991
0.068347,0.13743
