0.1778,0.05982
0.19254,0.035978
0.2825,0
0.20075,0.0058859
0.23246,0
0.2038,0.019983
0.36849,0.030647
0.55145,0.11255
0.15984,0.95111
0.48836,0.26896
0.10819,0.064307
