0.031528,0.063856
0.1373,0.07509
0.080866,0.097856
0.039622,0.03185
0.053933,0.19636
0.31258,0.041357
0.19281,0.10076
0.11478,0.078532
0.28438,0
0.17808,0.076543
0.022959,0.22988
0.14031,0.086336
0.18891,0.11416
0.024975,0.017468
0.12016,0.19929
0.093969,0.084271
0.13409,0.27207
0.082984,0.16773
0.13159,0.11561
0.11003,0.12534
0.076675,0.07876
0.051189,0.042619
0.16522,0.23142
0.068216,0.10914
0.22744,0.1011
0.12691,0.026304
0.072476,0.15059
0.12333,0.1738
0.14261,0.067684
0.12216,0.057466
0.063124,0.16768
0.14624,0.078097
0.10524,0.13139
0.058306,0.051937
0.055239,0.11243
0.13357,0.064596
0.10414,0.05941
0.07606,0.10752
0.024445,0.098773
0.11725,0.12256
0.18122,0.088754
0.12813,0.11979
0.05257,0.07993
0.10963,0.11879
0.21,0
0.1087,0.077037
0.10341,0.17614
0.093436,0.06086
0.021754,0.30956
0.15091,0.063494
0.1052,0.18805
0.021954,0.040702
0.023405,0.23805
0.055651,0.026537
0.11313,0.055443
0.061674,0.05273
0.067943,0.025494
0.1316,0.06203
0.099856,0.044322
0.08845,0.09001
0.052083,0.10126
0.037963,0.077316
0.10958,0.10762
0.16209,0.10728
0.063934,0.17888
0.085574,0.095206
0.097694,0.11728
0.11083,0.098096
0.080893,0.082895
0.048084,0.029013
